# wave bandpass
2.202119274295737 0.0
2.218426059185802 0.0
2.2348535964967535 0.0
2.251402780405294 0.0
2.2680745117095418 0.0
2.284869697878064 0.0
2.3017892530992685 0.0
2.318834098331168 0.0
2.336005161351507 0.0
2.3533033768082623 0.0
2.3707296862705185 0.0
2.3882850382797187 0.0
2.4059703884012933 0.0
2.423786699276677 0.0
2.4417349406757025 0.0
2.4598160895493884 0.0
2.4780311300831177 0.0
2.4963810537502065 0.0
2.514866859365871 0.0
2.533489553141597 0.0
2.552250148739908 0.0
2.5711496673295393 0.0
2.5901891376410258 0.0
2.609369596022693 0.0
2.6286920864970686 0.0
2.648157660817712 0.0
2.6677673785264604 0.0
2.6875223070111027 0.0
2.7074235215634785 0.0
2.7274721054380096 0.0
2.7476691499106596 0.0
2.7680157543383377 0.0
2.7885130262187374 0.0
2.809162081250616 0.0
2.8299640433945297 0.0
2.8509200449340075 0.0
2.8720312265371843 0.0
2.8932987373188928 0.0
2.9147237349032067 0.0
2.9363073854864545 0.0
2.9580508639006973 0.0
2.979955353677677 0.0
3.002022047113236 0.0
3.024252145332219 0.0
3.046646858353848 0.0
3.0692074051575893 0.0
3.0919350137495014 0.0
3.1148309212290815 0.0
3.137896373856597 0.0
3.1611326271209252 0.0
3.1845409458078926 0.0
3.2081226040691164 0.0
3.2318788854913576 0.0
3.255811083166393 0.0
3.2799204997613973 0.0
3.30420844758985 0.0
3.3286762486829655 0.0
3.3533252348616562 0.0
3.378156747809021 0.0
3.403172139143381 0.0
3.428372770491845 0.0
3.4537600135644286 0.0
3.4793352502287167 0.0
3.5050998725850824 0.0
3.5310552830424564 0.0
3.557202894394669 0.0
3.5835441298973474 0.0
3.6100804233453854 0.0
3.6368132191509877 0.0
3.663743972422292 0.0
3.690874149042571 0.0
3.718205225750025 0.0
3.7457386902181624 0.0
3.7734760411367754 0.0
3.8014187882935166 0.0
3.8295684526560803 0.0
3.8579265664549864 0.0
3.8864946732669887 0.0
3.9152743280990903 0.0
3.9442670974731855 0.0
3.973474559511329 0.0
4.002898304021636 0.0
4.032539932584814 0.0
4.062401058641343 0.0
4.0924833075793 0.0
4.122788316822826 0.0
4.153317735921255 0.0
4.184073226638906 0.0
4.215056463045527 0.0
4.246269131607426 0.0
4.277712931279264 0.0
4.309389573596529 0.0
4.341300782768703 0.0
4.373448295773113 0.0
4.4058338624494695 0.0
4.438459245595125 0.0
4.471326221061014 0.0
4.504436577848327 0.0
4.5377921182058785 0.0
4.571394657728214 0.0
4.605246025454427 0.0
4.639348063967727 0.0
4.673702629495726 0.0
4.708311592011479 0.0
4.743176835335271 0.0
4.778300257237153 0.0
4.813683769540241 0.0
4.849329298224783 0.0
4.88523878353299 0.0
4.921414180074648 0.0
4.9578574569335085 0.0
4.994570597774474 0.0
5.031555600951561 0.0
5.068814479616687 0.0
5.106349261829241 0.0
5.1441619906664755 0.0
5.182254724334717 0.0
5.220629536281395 0.0
5.2592885153079 0.0
5.298233765683289 0.0
5.337467407258815 0.0
5.376991575583321 0.0
5.416808422019476 0.0
5.456920113860881 0.0
5.497328834450031 0.0
5.53803678329717 0.0
5.579046176200004 0.0
5.620359245364311 0.0
5.6619782395254505 0.0
5.703905424070758 0.0
5.746143081162853 0.0
5.788693509863872 0.0
5.831559026260597 0.0
5.874741963590529 0.0
5.918244672368893 0.0
5.962069520516577 0.0
6.006218893489015 0.0
6.050695194406046 0.0
6.095500844182707 0.0
6.1406382816610146 0.0
6.186109963742708 0.0
6.231918365522992 0.0
6.278065980425245 0.0
6.324555320336759 0.0
6.3713889157454515 0.0
6.418569315877608 0.0
6.466099088836642 0.00270882860154243
6.513980821742881 0.031279776621186944
6.562217120874382 0.16690508804446139
6.610810611808802 0.22909614456821076
6.659763939566311 0.2976599681154773
6.709079768753561 0.27058591976279855
6.758760783708732 0.28972252689818956
6.808809688647632 0.34158700747490617
6.859229207810906 0.34344160879652913
6.9100220856123125 0.3197279932814808
6.961191086788108 0.32741886807124126
7.012738996547536 0.33533770701979093
7.064668620724432 0.351302278604639
7.116982785929943 0.3580629057215906
7.169684339706395 0.35344728655053465
7.222776150682279 0.35398774490940127
7.276261108728403 0.3655388445611267
7.330142125115188 0.35795546429478653
7.384422132671132 0.34851471715096644
7.439104085942448 0.3621858951155066
7.494190961353892 0.3713308797144917
7.549685757370767 0.3565916648926316
7.605591494662134 0.35014873223352455
7.6619112162652385 0.36232502918718984
7.718647987751142 0.3720694147368142
7.775804897391581 0.37276090016944524
7.833385056327083 0.37494532049675594
7.891391598736295 0.3737233669396998
7.949827682006587 0.36792927548122706
8.008696486905915 0.37305755242890437
8.068001217755958 0.3813625582582249
8.127745102606521 0.37792310982231797
8.187931393411262 0.3738401066212171
8.248563366204683 0.3778756235424772
8.309644321280466 0.3753331057217065
8.371177583371098 0.3663360658692904
8.433166501828854 0.36634503152148873
8.495614450808098 0.3714525230345175
8.558524829448947 0.3663484868980586
8.621901062062296 0.34575651894727677
8.685746598316202 0.1931605389749743
8.75006491342366 0.03583947005717396
8.814859508331761 0.0060758146149644315
8.88013390991225 0.0015568482397910965
8.945891671153507 0.0
9.012136371353945 0.0
9.078871616316823 0.0
9.146101038546526 0.0
9.21382829744629 0.0
9.282057079517372 0.0
9.350791098559734 0.0
9.42003409587418 0.0
9.489789840466003 0.0
9.56006212925013 0.0
9.630854787257814 0.0
9.702171667844809 0.0
9.774016652901137 0.0
9.846393653062378 0.0
9.919306607922529 0.0
9.992759486248444 0.0
10.066756286195863 0.0
10.141301035527027 0.0
10.216397791829943 0.0
10.292050642739209 0.0
10.368263706158524 0.0
10.44504113048486 0.0
10.52238709483421 0.0
10.600305809269122 0.0
10.67880151502781 0.0
10.757878484755055 0.0
10.837541022734735 0.0
10.917793465124126 0.0
10.998640180189948 0.0
11.0800855685461 0.0
11.162134063393221 0.0
11.244790130759982 0.0
11.328058269746174 0.0
11.411943012767624 0.0
11.496448925802872 0.0
11.581580608641737 0.0
11.66734269513565 0.0
11.75373985344993 0.0
11.840776786317837 0.0
11.928458231296565 0.0
12.016788961025133 0.0
12.10577378348413 0.0
12.195417542257463 0.0
12.285725116795962 0.0
12.376701422682991 0.0
12.46835141190204 0.0
12.560680073106209 0.0
12.65369243188981 0.0
12.747393551061867 0.0
12.841788530921736 0.0
12.93688250953669 0.0
13.032680663021598 0.0
13.129188205820695 0.0
13.22641039099137 0.0
13.324352510490144 0.0
13.423019895460678 0.0
13.522417916523972 0.0
13.622551984070723 0.0
13.72342754855576 0.0
13.825050100794794 0.0
13.927425172263222 0.0
14.030558335397275 0.0
14.134455203897286 0.0
14.239121433033272 0.0
14.344562719952782 0.0
14.450784803990949 0.0
14.557793466982954 0.0
14.665594533578686 0.0
14.774193871559802 0.0
14.88359739215916 0.0
14.993811050382503 0.0
15.104840845332676 0.0
15.216692820536096 0.0
15.329373064271781 0.0
15.44288770990268 0.0
15.557242936209548 0.0
15.6724449677273 0.0
15.788500075083752 0.0
15.905414575341018 0.0
16.02319483233929 0.0
16.141847257043267 0.0
16.261378307891132 0.0
16.38179449114603 0.0
16.503102361250303 0.0
16.62530852118217 0.0
16.748419622815206 0.0
16.872442367280378 0.0
16.997383505330788 0.0
17.123249837709185 0.0
17.25004821551806 0.0
17.377785540592644 0.0
17.50646876587651 0.0
17.636104895800074 0.0
17.766700986661874 0.0
17.8982641470126 0.0
18.030801538042088 0.0
18.164320373969066 0.0
18.29882792243383 0.0
18.43433150489391 0.0
18.57083849702247 0.0
18.708356329109904 0.0
18.846892486468153 0.0
18.986454509838268 0.0
19.127049995800746 0.0
19.2686865971891 0.0
19.411372023506413 0.0
19.55511404134492 0.0
19.699920474808838 0.0
19.845799205940168 0.0
19.992758175147767 0.0
20.14080538163957 0.0
20.289948883857942 0.0
20.4401967999184 0.0
20.591557308051392 0.0
20.74403864704755 0.0
20.897649116706056 0.0
21.052397078286454 0.0
21.2082909549638 0.0
21.365339232287067 0.0
21.5235504586411 0.0
21.68293324571188 0.0
21.843496268955267 0.0
22.005248268069266 0.0
22.168198047469673 0.0
22.33235447676939 0.0
22.497726491261115 0.0
22.664323092403833 0.0
22.832153348312644 0.0
23.001226394252438 0.0
23.171551433135143 0.0
23.343137736020598 0.0
23.515994642621266 0.0
23.69013156181053 0.0
23.865557972134887 0.0
24.042283422329884 0.0
24.220317531839818 0.0
24.399669991341412 0.0
24.580350563271203 0.0
24.76236908235703 0.0
24.94573545615327 0.0
25.130459665580137 0.0
25.31655176546703 0.0
25.50402188509971 0.0
25.692880228771788 0.0
25.88313707634005 0.0
26.074802783784037 0.0
26.267887783769805 0.0
26.46240258621768 0.0
26.658357778874436 0.0
26.855764027889496 0.0
27.05463207839562 0.0
27.25497275509369 0.0
27.45679696284194 0.0
27.660115687249576 0.0
27.86493999527464 0.0
28.07128103582652 0.0
28.2791500403727 0.0
28.48855832355014 0.0
28.69951728378121 0.0
28.91203840389401 0.0
29.126133251747515 0.0
29.341813480861127 0.0
29.559090831049097 0.0
29.77797712905945 0.0
29.998484289217764 0.0
30.220624314075742 0.0
30.44440929506443 0.0
30.669851413152475 0.0
30.89696293950906 -0.0
31.12575623617189 -0.0
31.35624375672011 -0.0
31.588438046952096 -0.0
31.822351745568422 -0.0
32.05799758485971 -0.0
32.29538839139981 -0.0
32.5345370867438 -0.0
32.77545668813144 -0.0
33.01816030919573 -0.0
33.262661160676586 -0.0
33.508972551140104 -0.0
33.757107887702794 -0.0
34.007080676761426 -0.0
34.25890452472825 -0.0
34.5125931387715 -0.0
34.768160327561624 -0.0
35.025620002022784 -0.0
35.28498617609019 -0.0
35.54627296747276 -0.0
35.809494598421644 -0.0
36.07466539650441 -0.0
36.34179979538477 -0.0
36.61091233560842 -0.0
36.88201766539431 -0.0
37.155130541432094 -0.0
37.43026582968537 -0.0
37.70743850620073 -0.0
37.98666365792311 -0.0
38.26795648351681 -0.0
38.55133229419295 -0.0
38.83680651454275 -0.0
39.12439468337718 -0.0
39.414112454572795 -0.0
39.70597559792369 -0.0
40.00000000000001 -0.0
